"TIME","GEO","INDIC_DE","Value"
"2008","Former Yugoslav Republic of Macedonia, the","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","72.7"
"2008","Former Yugoslav Republic of Macedonia, the","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","26.3"
"2008","Former Yugoslav Republic of Macedonia, the","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","45.4"
"2008","Former Yugoslav Republic of Macedonia, the","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","16.2"
"2008","Former Yugoslav Republic of Macedonia, the","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","27.3"
"2008","Albania","Median age of population",":"
"2008","Albania","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)",":"
"2008","Albania","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)",":"
"2008","Albania","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)",":"
"2008","Albania","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)",":"
"2008","Albania","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)",":"
"2008","Albania","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)",":"
"2008","Serbia","Median age of population","41.1"
"2008","Serbia","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","48.4"
"2008","Serbia","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","77.7"
"2008","Serbia","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","22.9"
"2008","Serbia","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","38.0"
"2008","Serbia","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","25.6"
"2008","Serbia","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","39.7"
"2008","Turkey","Median age of population","28.2"
"2008","Turkey","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","50.4"
"2008","Turkey","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","82.3"
"2008","Turkey","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","39.7"
"2008","Turkey","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","64.0"
"2008","Turkey","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","10.7"
"2008","Turkey","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","18.3"
"2008","Andorra","Median age of population","38.4"
"2008","Andorra","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","36.2"
"2008","Andorra","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","55.8"
"2008","Andorra","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","19.9"
"2008","Andorra","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","30.1"
"2008","Andorra","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","16.3"
"2008","Andorra","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","25.7"
"2008","Belarus","Median age of population","38.1"
"2008","Belarus","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","41.1"
"2008","Belarus","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","67.1"
"2008","Belarus","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","20.7"
"2008","Belarus","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","36.8"
"2008","Belarus","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","20.4"
"2008","Belarus","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","30.3"
"2008","Bosnia and Herzegovina","Median age of population",":"
"2008","Bosnia and Herzegovina","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)",":"
"2008","Bosnia and Herzegovina","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)",":"
"2008","Bosnia and Herzegovina","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)",":"
"2008","Bosnia and Herzegovina","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)",":"
"2008","Bosnia and Herzegovina","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)",":"
"2008","Bosnia and Herzegovina","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)",":"
"2008","Kosovo (under United Nations Security Council Resolution 1244/99)","Median age of population",":"
"2008","Kosovo (under United Nations Security Council Resolution 1244/99)","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)",":"
"2008","Kosovo (under United Nations Security Council Resolution 1244/99)","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)",":"
"2008","Kosovo (under United Nations Security Council Resolution 1244/99)","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)",":"
"2008","Kosovo (under United Nations Security Council Resolution 1244/99)","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)",":"
"2008","Kosovo (under United Nations Security Council Resolution 1244/99)","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)",":"
"2008","Kosovo (under United Nations Security Council Resolution 1244/99)","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)",":"
"2008","Moldova","Median age of population","33.5"
"2008","Moldova","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","38.7"
"2008","Moldova","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","67.8"
"2008","Moldova","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","24.4"
"2008","Moldova","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","44.9"
"2008","Moldova","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","14.3"
"2008","Moldova","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","22.9"
"2008","Monaco","Median age of population",":"
"2008","Monaco","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)",":"
"2008","Monaco","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)",":"
"2008","Monaco","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)",":"
"2008","Monaco","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)",":"
"2008","Monaco","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)",":"
"2008","Monaco","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)",":"
"2008","Russia","Median age of population","37.6"
"2008","Russia","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","39.8"
"2008","Russia","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","64.2"
"2008","Russia","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","20.5"
"2008","Russia","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","35.9"
"2008","Russia","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","19.3"
"2008","Russia","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","28.3"
"2008","San Marino","Median age of population",":"
"2008","San Marino","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)",":"
"2008","San Marino","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)",":"
"2008","San Marino","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)",":"
"2008","San Marino","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)",":"
"2008","San Marino","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)",":"
"2008","San Marino","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)",":"
"2008","Ukraine","Median age of population","39.1"
"2008","Ukraine","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","43.5"
"2008","Ukraine","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","70.5"
"2008","Ukraine","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","20.2"
"2008","Ukraine","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","35.9"
"2008","Ukraine","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","23.3"
"2008","Ukraine","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","34.6"
"2008","Armenia","Median age of population","32.0"
"2008","Armenia","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","42.4"
"2008","Armenia","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","72.4"
"2008","Armenia","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","27.1"
"2008","Armenia","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","49.6"
"2008","Armenia","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","15.3"
"2008","Armenia","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","22.8"
"2008","Azerbaijan","Median age of population","28.5"
"2008","Azerbaijan","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","43.2"
"2008","Azerbaijan","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","74.2"
"2008","Azerbaijan","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","33.2"
"2008","Azerbaijan","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","59.1"
"2008","Azerbaijan","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","10.0"
"2008","Azerbaijan","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","15.1"
"2008","Georgia","Median age of population","36.1"
"2008","Georgia","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","46.8"
"2008","Georgia","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","77.4"
"2008","Georgia","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","25.3"
"2008","Georgia","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","45.4"
"2008","Georgia","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","21.5"
"2008","Georgia","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","32.0"
"2009","European Union (28 countries)","Median age of population","40.7"
"2009","European Union (28 countries)","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","49.2"
"2009","European Union (28 countries)","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","80.3"
