"Extracted from the UNHCR Population Statistics Reference Database","United Nations High Commissioner for Refugees"
"Date extracted: 2016-10-10 16:14:06 +02:00"

"Country / territory of asylum/residence",Origin,Year,Month,Value
Netherlands,Belarus,2016,February,5
Netherlands,Belarus,2016,March,2
Netherlands,Belarus,2016,May,2
Netherlands,Belarus,2016,July,1
Netherlands,Belarus,2016,August,1
Netherlands,"Bosnia and Herzegovina",2016,January,20
Netherlands,"Bosnia and Herzegovina",2016,February,35
Netherlands,"Bosnia and Herzegovina",2016,March,34
Netherlands,"Bosnia and Herzegovina",2016,April,29
Netherlands,"Bosnia and Herzegovina",2016,May,8
Netherlands,"Bosnia and Herzegovina",2016,June,19
Netherlands,"Bosnia and Herzegovina",2016,July,24
Netherlands,"Bosnia and Herzegovina",2016,August,35
Netherlands,"Central African Rep.",2016,January,1
Netherlands,"Central African Rep.",2016,May,1
Netherlands,"Central African Rep.",2016,June,1
Netherlands,Chad,2016,January,1
Netherlands,Chad,2016,August,1
Netherlands,China,2016,January,9
Netherlands,China,2016,February,6
Netherlands,China,2016,March,14
Netherlands,China,2016,April,12
Netherlands,China,2016,May,12
Netherlands,China,2016,June,6
Netherlands,China,2016,July,6
Netherlands,China,2016,August,1
Netherlands,Cameroon,2016,January,1
Netherlands,Cameroon,2016,March,3
Netherlands,Cameroon,2016,April,2
Netherlands,Cameroon,2016,May,1
Netherlands,Cameroon,2016,June,2
Netherlands,Cameroon,2016,July,2
Netherlands,Cameroon,2016,August,1
Netherlands,Congo,2016,January,1
Netherlands,Congo,2016,March,5
Netherlands,Congo,2016,April,1
Netherlands,Congo,2016,May,2
Netherlands,Congo,2016,June,5
Netherlands,Congo,2016,July,5
Netherlands,Congo,2016,August,5
Netherlands,"Dem. Rep. of the Congo",2016,January,1
Netherlands,"Dem. Rep. of the Congo",2016,April,1
Netherlands,Colombia,2016,March,6
Netherlands,Colombia,2016,April,1
Netherlands,Colombia,2016,May,2
Netherlands,Colombia,2016,June,1
Netherlands,Colombia,2016,July,2
Netherlands,Colombia,2016,August,4
Netherlands,Cuba,2016,March,1
Netherlands,Cuba,2016,April,1
Netherlands,Cuba,2016,June,2
Netherlands,Cuba,2016,July,2
Netherlands,Cuba,2016,August,1
Netherlands,Djibouti,2016,March,2
Netherlands,"Dominican Rep.",2016,June,1
Netherlands,Eritrea,2016,January,93
Netherlands,Eritrea,2016,February,71
Netherlands,Eritrea,2016,March,51
Netherlands,Eritrea,2016,April,61
Netherlands,Eritrea,2016,May,69
Netherlands,Eritrea,2016,June,98
Netherlands,Eritrea,2016,July,184
Netherlands,Eritrea,2016,August,183
Netherlands,Ethiopia,2016,January,7
Netherlands,Ethiopia,2016,February,4
Netherlands,Ethiopia,2016,March,8
Netherlands,Ethiopia,2016,April,15
Netherlands,Ethiopia,2016,May,7
Netherlands,Ethiopia,2016,June,3
Netherlands,Ethiopia,2016,July,5
Netherlands,Ethiopia,2016,August,23
Netherlands,Gambia,2016,January,6
Netherlands,Gambia,2016,February,7
Netherlands,Gambia,2016,March,8
Netherlands,Gambia,2016,April,5
Netherlands,Gambia,2016,May,4
Netherlands,Gambia,2016,June,2
Netherlands,Gambia,2016,July,12
Netherlands,Gambia,2016,August,13
Netherlands,Palestinian,2016,January,1
Netherlands,Palestinian,2016,February,1
Netherlands,Palestinian,2016,March,4
Netherlands,Palestinian,2016,May,1
Netherlands,Palestinian,2016,June,2
Netherlands,Palestinian,2016,August,5
Netherlands,Georgia,2016,January,22
Netherlands,Georgia,2016,February,27
Netherlands,Georgia,2016,March,59
Netherlands,Georgia,2016,April,43
Netherlands,Georgia,2016,May,42
Netherlands,Georgia,2016,June,40
Netherlands,Georgia,2016,July,59
Netherlands,Georgia,2016,August,41
Netherlands,Ghana,2016,January,2
Netherlands,Ghana,2016,March,1
Netherlands,Ghana,2016,April,1
Netherlands,Ghana,2016,May,1
Netherlands,Ghana,2016,June,2
Netherlands,Ghana,2016,July,4
Netherlands,Ghana,2016,August,1
Netherlands,Guinea,2016,January,26
Netherlands,Guinea,2016,February,12
Netherlands,Guinea,2016,March,11
Netherlands,Guinea,2016,April,2
Netherlands,Guinea,2016,May,6
Netherlands,Guinea,2016,June,7
Netherlands,Guinea,2016,July,4
Netherlands,Guinea,2016,August,6
Netherlands,Guyana,2016,June,1
Netherlands,Honduras,2016,April,1
Netherlands,Honduras,2016,May,1
Netherlands,Honduras,2016,July,1
Netherlands,"Côte d'Ivoire",2016,January,3
Netherlands,"Côte d'Ivoire",2016,February,1
Netherlands,"Côte d'Ivoire",2016,March,4
Netherlands,"Côte d'Ivoire",2016,April,2
Netherlands,"Côte d'Ivoire",2016,June,1
Netherlands,"Côte d'Ivoire",2016,July,3
Netherlands,"Côte d'Ivoire",2016,August,1
Netherlands,India,2016,February,10
Netherlands,India,2016,March,6
Netherlands,India,2016,April,3
Netherlands,India,2016,May,1
Netherlands,India,2016,June,3
Netherlands,India,2016,July,9
Netherlands,Indonesia,2016,August,1
Netherlands,"Iran (Islamic Rep. of)",2016,January,216
Netherlands,"Iran (Islamic Rep. of)",2016,February,129
Netherlands,"Iran (Islamic Rep. of)",2016,March,73
Netherlands,"Iran (Islamic Rep. of)",2016,April,68
Netherlands,"Iran (Islamic Rep. of)",2016,May,45
Netherlands,"Iran (Islamic Rep. of)",2016,June,51
Netherlands,"Iran (Islamic Rep. of)",2016,July,38
Netherlands,"Iran (Islamic Rep. of)",2016,August,59
Netherlands,Iraq,2016,January,265
Netherlands,Iraq,2016,February,157
Netherlands,Iraq,2016,March,80
Netherlands,Iraq,2016,April,39
Netherlands,Iraq,2016,May,45
Netherlands,Iraq,2016,June,61
Netherlands,Iraq,2016,July,61
Netherlands,Iraq,2016,August,48
Netherlands,Israel,2016,January,1
Netherlands,Israel,2016,July,1
Netherlands,Jamaica,2016,January,8
Netherlands,Jamaica,2016,February,4
Netherlands,Jamaica,2016,March,1
Netherlands,Jamaica,2016,April,1
Netherlands,Jamaica,2016,June,1
Netherlands,Jamaica,2016,August,1
Netherlands,Jordan,2016,January,1
Netherlands,Jordan,2016,February,2
Netherlands,Jordan,2016,April,3
Netherlands,Jordan,2016,May,1
Netherlands,Jordan,2016,June,1
Netherlands,Jordan,2016,July,3
Netherlands,Jordan,2016,August,3
Netherlands,Kazakhstan,2016,February,7
Netherlands,Kazakhstan,2016,April,3
Netherlands,Kazakhstan,2016,May,4
Netherlands,Kenya,2016,February,1
Netherlands,Kenya,2016,April,1
Netherlands,Kenya,2016,May,1
Netherlands,Kenya,2016,July,2
Netherlands,Kyrgyzstan,2016,February,1
Netherlands,Kyrgyzstan,2016,May,1
Netherlands,Kyrgyzstan,2016,August,1
Netherlands,"Dem. People's Rep. of Korea",2016,March,1
Netherlands,Kuwait,2016,August,1
Netherlands,Liberia,2016,February,1
Netherlands,Liberia,2016,May,2
Netherlands,Liberia,2016,June,1
Netherlands,Libya,2016,January,6
Netherlands,Libya,2016,February,9
Netherlands,Libya,2016,March,10
Netherlands,Libya,2016,April,2
Netherlands,Libya,2016,May,10
Netherlands,Libya,2016,June,16
Netherlands,Libya,2016,July,16
Netherlands,Libya,2016,August,36
Netherlands,Lebanon,2016,January,7
Netherlands,Lebanon,2016,February,3
Netherlands,Lebanon,2016,March,5
Netherlands,Lebanon,2016,April,3
Netherlands,Lebanon,2016,June,10
Netherlands,Lebanon,2016,July,8
Netherlands,Lebanon,2016,August,3
Netherlands,"Sri Lanka",2016,January,2
Netherlands,"Sri Lanka",2016,February,3
Netherlands,"Sri Lanka",2016,March,2
Netherlands,"Sri Lanka",2016,April,5
Netherlands,"Sri Lanka",2016,May,1
Netherlands,"Sri Lanka",2016,June,2
Netherlands,"Sri Lanka",2016,August,3
Netherlands,Madagascar,2016,June,1
Netherlands,Mauritania,2016,July,1
Netherlands,"The former Yugoslav Rep. of Macedonia",2016,January,27
Netherlands,"The former Yugoslav Rep. of Macedonia",2016,February,21
Netherlands,"The former Yugoslav Rep. of Macedonia",2016,March,26
Netherlands,"The former Yugoslav Rep. of Macedonia",2016,April,36
Netherlands,"The former Yugoslav Rep. of Macedonia",2016,May,43
Netherlands,"The former Yugoslav Rep. of Macedonia",2016,June,63
Netherlands,"The former Yugoslav Rep. of Macedonia",2016,July,64
Netherlands,"The former Yugoslav Rep. of Macedonia",2016,August,67
Netherlands,"Rep. of Moldova",2016,April,2
Netherlands,"Rep. of Moldova",2016,July,3
Netherlands,"Rep. of Moldova",2016,August,2
Netherlands,Maldives,2016,May,1
Netherlands,Mexico,2016,February,1
Netherlands,Mexico,2016,July,1
Netherlands,Mali,2016,January,1
Netherlands,Mali,2016,February,1
Netherlands,Mali,2016,March,4
Netherlands,Mali,2016,May,4
Netherlands,Mali,2016,June,1
Netherlands,Mali,2016,July,2
Netherlands,Mali,2016,August,2
Netherlands,Malaysia,2016,June,1
Netherlands,Malaysia,2016,July,1
Netherlands,Malawi,2016,April,1
Netherlands,Montenegro,2016,February,1
Netherlands,Montenegro,2016,April,1
Netherlands,Montenegro,2016,May,2
Netherlands,Montenegro,2016,June,1
Netherlands,Montenegro,2016,July,2
Netherlands,Montenegro,2016,August,9
Netherlands,Mongolia,2016,January,21
Netherlands,Mongolia,2016,February,23
Netherlands,Mongolia,2016,March,19
Netherlands,Mongolia,2016,April,14
Netherlands,Mongolia,2016,May,21
Netherlands,Mongolia,2016,June,36
Netherlands,Mongolia,2016,July,64
Netherlands,Mongolia,2016,August,84
Netherlands,Morocco,2016,January,7
Netherlands,Morocco,2016,February,15
Netherlands,Morocco,2016,March,8
Netherlands,Morocco,2016,April,4
Netherlands,Morocco,2016,May,12
Netherlands,Morocco,2016,June,22
Netherlands,Morocco,2016,July,53
Netherlands,Morocco,2016,August,128
Netherlands,Mozambique,2016,July,3
Netherlands,Myanmar,2016,January,1
Netherlands,Myanmar,2016,February,4
Netherlands,Myanmar,2016,April,1
Netherlands,Myanmar,2016,May,6
Netherlands,Myanmar,2016,July,2
Netherlands,Myanmar,2016,August,8
Netherlands,Nepal,2016,January,2
Netherlands,Nepal,2016,February,1
Netherlands,Nepal,2016,March,1
Netherlands,Nepal,2016,April,1
Netherlands,Nepal,2016,May,1
Netherlands,Nepal,2016,June,1
Netherlands,Nepal,2016,July,3
Netherlands,Nepal,2016,August,1
Netherlands,Niger,2016,February,1
Netherlands,Niger,2016,May,1
Netherlands,Nigeria,2016,January,25
Netherlands,Nigeria,2016,February,22
Netherlands,Nigeria,2016,March,19
Netherlands,Nigeria,2016,April,14
Netherlands,Nigeria,2016,May,11
Netherlands,Nigeria,2016,June,20
Netherlands,Nigeria,2016,July,13
Netherlands,Nigeria,2016,August,12
Netherlands,Pakistan,2016,January,19
Netherlands,Pakistan,2016,February,5
Netherlands,Pakistan,2016,March,13
Netherlands,Pakistan,2016,April,4
Netherlands,Pakistan,2016,May,6
Netherlands,Pakistan,2016,June,8
Netherlands,Pakistan,2016,July,21
Netherlands,Pakistan,2016,August,31
Netherlands,Peru,2016,July,1
Netherlands,Peru,2016,August,1
Netherlands,Philippines,2016,January,1
Netherlands,Philippines,2016,July,1
Netherlands,"South Africa",2016,January,5
Netherlands,"South Africa",2016,February,3
Netherlands,"South Africa",2016,April,2
Netherlands,"Russian Federation",2016,January,6
Netherlands,"Russian Federation",2016,February,3
Netherlands,"Russian Federation",2016,March,8
Netherlands,"Russian Federation",2016,April,12
Netherlands,"Russian Federation",2016,May,6
Netherlands,"Russian Federation",2016,June,5
Netherlands,"Russian Federation",2016,July,14
Netherlands,"Russian Federation",2016,August,16
Netherlands,Rwanda,2016,February,2
Netherlands,Rwanda,2016,March,3
Netherlands,Rwanda,2016,April,2
Netherlands,Rwanda,2016,June,1
Netherlands,Rwanda,2016,July,3
Netherlands,"El Salvador",2016,February,3
Netherlands,"El Salvador",2016,March,1
Netherlands,"El Salvador",2016,May,5
Netherlands,"El Salvador",2016,June,1
Netherlands,"El Salvador",2016,August,4
Netherlands,"Saudi Arabia",2016,March,1
Netherlands,"Saudi Arabia",2016,May,1
Netherlands,"Saudi Arabia",2016,June,2
Netherlands,"Saudi Arabia",2016,July,1
Netherlands,"Saudi Arabia",2016,August,3
Netherlands,Senegal,2016,January,3
Netherlands,Senegal,2016,February,5
Netherlands,Senegal,2016,March,5
Netherlands,Senegal,2016,May,5
Netherlands,Senegal,2016,June,4
Netherlands,Senegal,2016,July,3
Netherlands,Senegal,2016,August,8
Netherlands,"Sierra Leone",2016,January,4
Netherlands,"Sierra Leone",2016,February,2
Netherlands,"Sierra Leone",2016,March,4
Netherlands,"Sierra Leone",2016,May,2
Netherlands,"Sierra Leone",2016,June,3
Netherlands,"Sierra Leone",2016,July,3
Netherlands,"Sierra Leone",2016,August,2
Netherlands,Somalia,2016,January,18
Netherlands,Somalia,2016,February,15
Netherlands,Somalia,2016,March,8
Netherlands,Somalia,2016,April,11
Netherlands,Somalia,2016,May,14
Netherlands,Somalia,2016,June,6
Netherlands,Somalia,2016,July,12
Netherlands,Somalia,2016,August,20
Netherlands,"Viet Nam",2016,March,2
Netherlands,"Viet Nam",2016,April,13
Netherlands,"Viet Nam",2016,May,16
Netherlands,"Viet Nam",2016,June,10
Netherlands,"Viet Nam",2016,July,1
Netherlands,"Viet Nam",2016,August,3
Netherlands,Stateless,2016,January,111
Netherlands,Stateless,2016,February,62
Netherlands,Stateless,2016,March,11
Netherlands,Stateless,2016,April,16
Netherlands,Stateless,2016,May,12
Netherlands,Stateless,2016,June,6
Netherlands,Stateless,2016,July,7
Netherlands,Stateless,2016,August,26
Netherlands,Sudan,2016,January,23
Netherlands,Sudan,2016,February,8
Netherlands,Sudan,2016,March,7
Netherlands,Sudan,2016,April,5
Netherlands,Sudan,2016,May,11
Netherlands,Sudan,2016,June,6
Netherlands,Sudan,2016,July,15
Netherlands,Sudan,2016,August,20
Netherlands,Suriname,2016,January,2
Netherlands,Suriname,2016,May,2
Netherlands,Suriname,2016,July,1
Netherlands,"Syrian Arab Rep.",2016,January,702
Netherlands,"Syrian Arab Rep.",2016,February,338
Netherlands,"Syrian Arab Rep.",2016,March,127
Netherlands,"Syrian Arab Rep.",2016,April,101
Netherlands,"Syrian Arab Rep.",2016,May,104
Netherlands,"Syrian Arab Rep.",2016,June,92
Netherlands,"Syrian Arab Rep.",2016,July,127
Netherlands,"Syrian Arab Rep.",2016,August,110
Netherlands,"United Rep. of Tanzania",2016,February,2
Netherlands,"United Rep. of Tanzania",2016,May,2
Netherlands,"United Rep. of Tanzania",2016,June,1
Netherlands,"United Rep. of Tanzania",2016,August,1
Netherlands,Thailand,2016,February,1
Netherlands,Tajikistan,2016,February,1
Netherlands,Tajikistan,2016,May,6
Netherlands,Tajikistan,2016,July,1
Netherlands,Tajikistan,2016,August,1
Netherlands,Togo,2016,July,1
Netherlands,"Trinidad and Tobago",2016,January,1
Netherlands,"Trinidad and Tobago",2016,March,1
Netherlands,"Trinidad and Tobago",2016,May,1
Netherlands,"Trinidad and Tobago",2016,June,4
Netherlands,"Trinidad and Tobago",2016,July,3
Netherlands,Tunisia,2016,January,4
Netherlands,Tunisia,2016,February,2
Netherlands,Tunisia,2016,March,5
Netherlands,Tunisia,2016,April,3
Netherlands,Tunisia,2016,May,4
Netherlands,Tunisia,2016,June,8
Netherlands,Tunisia,2016,July,6
Netherlands,Tunisia,2016,August,15
Netherlands,Turkey,2016,January,5
Netherlands,Turkey,2016,February,4
Netherlands,Turkey,2016,March,4
Netherlands,Turkey,2016,April,4
Netherlands,Turkey,2016,May,6
Netherlands,Turkey,2016,June,4
Netherlands,Turkey,2016,July,17
Netherlands,Turkey,2016,August,63
Netherlands,Uganda,2016,January,7
Netherlands,Uganda,2016,February,3
Netherlands,Uganda,2016,March,7
Netherlands,Uganda,2016,April,3
Netherlands,Uganda,2016,May,11
Netherlands,Uganda,2016,June,10
Netherlands,Uganda,2016,July,4
Netherlands,Uganda,2016,August,5
Netherlands,Ukraine,2016,January,56
Netherlands,Ukraine,2016,February,96
Netherlands,Ukraine,2016,March,56
Netherlands,Ukraine,2016,April,16
Netherlands,Ukraine,2016,May,12
Netherlands,Ukraine,2016,June,19
Netherlands,Ukraine,2016,July,23
Netherlands,Ukraine,2016,August,6
Netherlands,"United States of America",2016,January,1
Netherlands,"United States of America",2016,June,1
Netherlands,"United States of America",2016,July,1
Netherlands,"United States of America",2016,August,1
Netherlands,Uzbekistan,2016,January,1
Netherlands,Uzbekistan,2016,February,1
Netherlands,Uzbekistan,2016,July,1
Netherlands,Uzbekistan,2016,August,1
Netherlands,"Venezuela (Bolivarian Republic of)",2016,July,3
Netherlands,"Venezuela (Bolivarian Republic of)",2016,August,5
Netherlands,"South Sudan",2016,June,1
Netherlands,"South Sudan",2016,August,1
Netherlands,Yemen,2016,January,1
Netherlands,Yemen,2016,February,1
Netherlands,Yemen,2016,May,10
Netherlands,Yemen,2016,June,1
Netherlands,Yemen,2016,July,1
Netherlands,Yemen,2016,August,6
Netherlands,Zambia,2016,January,2
Netherlands,Zimbabwe,2016,January,1
Netherlands,Zimbabwe,2016,February,1
Netherlands,Zimbabwe,2016,July,2
Netherlands,Zimbabwe,2016,August,3
Norway,Afghanistan,2016,January,80
Norway,Afghanistan,2016,February,37
Norway,Afghanistan,2016,March,28
Norway,Afghanistan,2016,April,26
Norway,Afghanistan,2016,May,26
Norway,Afghanistan,2016,June,24
Norway,Afghanistan,2016,July,34
Norway,Afghanistan,2016,August,31
Norway,Albania,2016,January,12
Norway,Albania,2016,February,4
Norway,Albania,2016,March,11
Norway,Albania,2016,April,4
Norway,Albania,2016,May,15
Norway,Albania,2016,June,9
Norway,Albania,2016,July,24
Norway,Albania,2016,August,2
Norway,Algeria,2016,January,7
Norway,Algeria,2016,February,5
Norway,Algeria,2016,March,14
Norway,Algeria,2016,April,1
Norway,Algeria,2016,May,1
Norway,Algeria,2016,June,3
Norway,Algeria,2016,July,4
Norway,Algeria,2016,August,2
Norway,Angola,2016,March,1
Norway,Angola,2016,April,1
Norway,Egypt,2016,January,2
Norway,Egypt,2016,February,1
Norway,Egypt,2016,March,1
Norway,Egypt,2016,May,1
Norway,Egypt,2016,June,1
Norway,Egypt,2016,July,1
Norway,Argentina,2016,June,1
Norway,Armenia,2016,June,1
Norway,Azerbaijan,2016,February,1
Norway,Azerbaijan,2016,March,4
Norway,Azerbaijan,2016,June,2
Norway,Azerbaijan,2016,July,1
Norway,Azerbaijan,2016,August,5
Norway,Burundi,2016,January,1
Norway,Burundi,2016,August,5
Norway,Bangladesh,2016,January,1
Norway,Bangladesh,2016,February,2
Norway,Bangladesh,2016,March,1
Norway,Bangladesh,2016,April,1
Norway,Bangladesh,2016,May,1
Norway,Bangladesh,2016,July,1
Norway,Bangladesh,2016,August,1
Norway,Belarus,2016,April,3
Norway,Belarus,2016,August,1
Norway,"Bosnia and Herzegovina",2016,February,1
Norway,"Bosnia and Herzegovina",2016,March,1
Norway,"Bosnia and Herzegovina",2016,June,1
Norway,Bulgaria,2016,March,1
Norway,Bulgaria,2016,June,1
Norway,Canada,2016,February,1
Norway,Canada,2016,May,1
Norway,Canada,2016,August,1
Norway,China,2016,January,1
Norway,China,2016,April,2
Norway,China,2016,May,4
Norway,China,2016,June,5
Norway,China,2016,July,3
Norway,China,2016,August,2
Norway,Chile,2016,June,2
Norway,Cameroon,2016,February,1
Norway,Cameroon,2016,June,3
Norway,"Dem. Rep. of the Congo",2016,January,1
Norway,"Dem. Rep. of the Congo",2016,February,4
Norway,"Dem. Rep. of the Congo",2016,April,1
Norway,"Dem. Rep. of the Congo",2016,June,1
Norway,"Dem. Rep. of the Congo",2016,August,2
Norway,Colombia,2016,January,4
Norway,Colombia,2016,April,1
Norway,Colombia,2016,June,1
Norway,Cuba,2016,June,1
Norway,Djibouti,2016,March,1
Norway,Djibouti,2016,June,1
Norway,Ecuador,2016,January,1
Norway,Eritrea,2016,January,25
Norway,Eritrea,2016,February,18
Norway,Eritrea,2016,March,21
Norway,Eritrea,2016,April,14
Norway,Eritrea,2016,May,15
Norway,Eritrea,2016,June,29
Norway,Eritrea,2016,July,22
Norway,Eritrea,2016,August,39
Norway,Estonia,2016,June,1
Norway,Ethiopia,2016,January,13
Norway,Ethiopia,2016,February,17
Norway,Ethiopia,2016,March,26
Norway,Ethiopia,2016,April,15
Norway,Ethiopia,2016,May,12
Norway,Ethiopia,2016,June,6
Norway,Ethiopia,2016,July,11
Norway,Ethiopia,2016,August,14
Norway,Gabon,2016,August,1
Norway,Gambia,2016,January,2
Norway,Gambia,2016,February,1
Norway,Gambia,2016,April,1
Norway,Gambia,2016,May,2
Norway,Gambia,2016,June,3
Norway,Gambia,2016,July,1
Norway,"United Kingdom of Great Britain and Northern Ireland",2016,January,1
Norway,"United Kingdom of Great Britain and Northern Ireland",2016,February,1
Norway,"United Kingdom of Great Britain and Northern Ireland",2016,March,1
Norway,"United Kingdom of Great Britain and Northern Ireland",2016,May,1
Norway,Georgia,2016,March,1
Norway,Georgia,2016,April,1
Norway,Georgia,2016,May,1
Norway,Georgia,2016,June,1
Norway,Georgia,2016,July,1
Norway,Germany,2016,July,1
Norway,Ghana,2016,January,2
Norway,Ghana,2016,April,1
Norway,Ghana,2016,August,1
Norway,Guinea,2016,January,1
Norway,Guinea,2016,March,2
Norway,Guinea,2016,May,1
Norway,Guinea,2016,June,1
Norway,Guinea,2016,July,1
Norway,Hungary,2016,May,2
Norway,"Côte d'Ivoire",2016,July,1
Norway,India,2016,March,1
Norway,India,2016,April,1
Norway,India,2016,June,1
Norway,India,2016,August,2
Norway,Ireland,2016,April,1
Norway,"Iran (Islamic Rep. of)",2016,January,16
Norway,"Iran (Islamic Rep. of)",2016,February,5
Norway,"Iran (Islamic Rep. of)",2016,March,6
Norway,"Iran (Islamic Rep. of)",2016,April,7
Norway,"Iran (Islamic Rep. of)",2016,May,4
Norway,"Iran (Islamic Rep. of)",2016,June,11
Norway,"Iran (Islamic Rep. of)",2016,July,3
Norway,"Iran (Islamic Rep. of)",2016,August,15
Norway,Iraq,2016,January,35
Norway,Iraq,2016,February,24
Norway,Iraq,2016,March,21
Norway,Iraq,2016,April,12
Norway,Iraq,2016,May,27
Norway,Iraq,2016,June,16
Norway,Iraq,2016,July,12
Norway,Iraq,2016,August,14
Norway,Italy,2016,May,1
Norway,Italy,2016,July,1
Norway,Jordan,2016,February,1
Norway,Jordan,2016,March,2
Norway,Jordan,2016,May,2
Norway,Jordan,2016,August,1
Norway,Kenya,2016,May,1
Norway,Kyrgyzstan,2016,April,1
Norway,Kyrgyzstan,2016,May,1
Norway,"Rep. of Korea",2016,July,2
Norway,"Rep. of Korea",2016,August,1
Norway,Kuwait,2016,January,1
Norway,Kuwait,2016,May,1
Norway,Liberia,2016,January,1
Norway,Liberia,2016,August,1
Norway,Libya,2016,January,4
