"TIME","GEO","AGE","SEX","UNIT","Value"
"1976","Slovakia","Total","Total","Number","4,763,617"
"1976","Finland","Total","Total","Number","4,720,492"
"1976","Sweden","Total","Total","Number","8,208,427"
"1976","United Kingdom","Total","Total","Number","56,220,920"
"1976","European Economic Area (EU28 plus IS, LI, NO)","Total","Total","Number","458,518,341"
"1976","European Economic Area (EU27 plus IS, LI, NO)","Total","Total","Number","453,994,905"
"1976","European Free Trade Association","Total","Total","Number","10,581,288"
"1976","Iceland","Total","Total","Number","219,262"
"1976","Liechtenstein","Total","Total","Number","23,947"
"1976","Norway","Total","Total","Number","4,017,101"
"1976","Switzerland","Total","Total","Number","6,320,978"
"1976","Montenegro","Total","Total","Number",":"
"1976","Former Yugoslav Republic of Macedonia, the","Total","Total","Number","1,769,890"
"1976","Albania","Total","Total","Number","2,432,027"
"1976","Serbia","Total","Total","Number",":"
"1976","Turkey","Total","Total","Number","40,281,507"
"1976","Andorra","Total","Total","Number",":"
"1976","Belarus","Total","Total","Number",":"
"1976","Bosnia and Herzegovina","Total","Total","Number","4,004,830"
"1976","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Total","Number",":"
"1976","Moldova","Total","Total","Number",":"
"1976","Monaco","Total","Total","Number",":"
"1976","Russia","Total","Total","Number",":"
"1976","San Marino","Total","Total","Number",":"
"1976","Ukraine","Total","Total","Number",":"
"1976","Armenia","Total","Total","Number",":"
"1976","Azerbaijan","Total","Total","Number",":"
"1976","Georgia","Total","Total","Number",":"
"1977","European Union (28 countries)","Total","Total","Number","456,170,597"
"1977","European Union (27 countries)","Total","Total","Number","451,622,165"
"1977","Euro area (19 countries)","Total","Total","Number","296,348,308"
"1977","Euro area (18 countries)","Total","Total","Number","293,005,775"
"1977","Belgium","Total","Total","Number","9,823,302"
"1977","Bulgaria","Total","Total","Number","8,785,763"
"1977","Czech Republic","Total","Total","Number","10,158,327"
"1977","Denmark","Total","Total","Number","5,079,879"
"1977","Germany (until 1990 former territory of the FRG)","Total","Total","Number","61,441,996"
"1977","Germany including former GDR","Total","Total","Number","78,209,026"
"1977","Estonia","Total","Total","Number","1,444,522"
"1977","Ireland","Total","Total","Number","3,260,900"
"1977","Greece","Total","Total","Number","9,269,372"
"1977","Spain","Total","Total","Number","36,329,199"
"1977","France","Total","Total","Number",":"
"1977","France (metropolitan)","Total","Total","Number","53,019,005"
"1977","Croatia","Total","Total","Number","4,548,432"
"1977","Italy","Total","Total","Number","55,847,553"
"1977","Cyprus","Total","Total","Number","497,600"
"1977","Latvia","Total","Total","Number","2,477,449"
"1977","Lithuania","Total","Total","Number","3,342,533"
"1977","Luxembourg","Total","Total","Number","360,962"
"1977","Hungary","Total","Total","Number","10,625,259"
"1977","Malta","Total","Total","Number","304,997"
"1977","Netherlands","Total","Total","Number","13,814,495"
"1977","Austria","Total","Total","Number","7,565,561"
"1977","Poland","Total","Total","Number","34,527,900"
"1977","Portugal","Total","Total","Number","9,403,810"
"1977","Romania","Total","Total","Number","21,657,569"
"1977","Slovenia","Total","Total","Number","1,831,790"
"1977","Slovakia","Total","Total","Number","4,815,396"
"1977","Finland","Total","Total","Number","4,730,836"
"1977","Sweden","Total","Total","Number","8,236,144"
"1977","United Kingdom","Total","Total","Number","56,203,016"
"1977","European Economic Area (EU28 plus IS, LI, NO)","Total","Total","Number","460,451,014"
"1977","European Economic Area (EU27 plus IS, LI, NO)","Total","Total","Number","455,902,582"
"1977","European Free Trade Association","Total","Total","Number","10,564,446"
"1977","Iceland","Total","Total","Number","221,046"
"1977","Liechtenstein","Total","Total","Number","24,169"
"1977","Norway","Total","Total","Number","4,035,202"
"1977","Switzerland","Total","Total","Number","6,284,029"
"1977","Montenegro","Total","Total","Number",":"
"1977","Former Yugoslav Republic of Macedonia, the","Total","Total","Number","1,797,145"
"1977","Albania","Total","Total","Number","2,485,025"
"1977","Serbia","Total","Total","Number",":"
"1977","Turkey","Total","Total","Number","41,102,443"
"1977","Andorra","Total","Total","Number",":"
"1977","Belarus","Total","Total","Number",":"
"1977","Bosnia and Herzegovina","Total","Total","Number","4,059,247"
"1977","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Total","Number",":"
"1977","Moldova","Total","Total","Number",":"
"1977","Monaco","Total","Total","Number",":"
"1977","Russia","Total","Total","Number",":"
"1977","San Marino","Total","Total","Number",":"
"1977","Ukraine","Total","Total","Number",":"
"1977","Armenia","Total","Total","Number",":"
"1977","Azerbaijan","Total","Total","Number",":"
"1977","Georgia","Total","Total","Number",":"
"1978","European Union (28 countries)","Total","Total","Number","458,087,072"
"1978","European Union (27 countries)","Total","Total","Number","453,516,363"
"1978","Euro area (19 countries)","Total","Total","Number","297,555,091"
"1978","Euro area (18 countries)","Total","Total","Number","294,187,553"
"1978","Belgium","Total","Total","Number","9,837,413"
"1978","Bulgaria","Total","Total","Number","8,822,602"
"1978","Czech Republic","Total","Total","Number","10,215,183"
"1978","Denmark","Total","Total","Number","5,096,959"
"1978","Germany (until 1990 former territory of the FRG)","Total","Total","Number","61,352,745"
"1978","Germany including former GDR","Total","Total","Number","78,110,602"
"1978","Estonia","Total","Total","Number","1,455,900"
"1978","Ireland","Total","Total","Number","3,303,500"
"1978","Greece","Total","Total","Number","9,347,586"
"1978","Spain","Total","Total","Number","36,694,077"
"1978","France","Total","Total","Number",":"
"1978","France (metropolitan)","Total","Total","Number","53,271,566"
"1978","Croatia","Total","Total","Number","4,570,709"
"1978","Italy","Total","Total","Number","56,063,269"
"1978","Cyprus","Total","Total","Number","498,000"
"1978","Latvia","Total","Total","Number","2,492,697"
"1978","Lithuania","Total","Total","Number","3,367,538"
"1978","Luxembourg","Total","Total","Number","361,753"
"1978","Hungary","Total","Total","Number","10,670,802"
"1978","Malta","Total","Total","Number","308,942"
"1978","Netherlands","Total","Total","Number","13,897,874"
"1978","Austria","Total","Total","Number","7,571,299"
"1978","Poland","Total","Total","Number","34,850,200"
"1978","Portugal","Total","Total","Number","9,507,540"
"1978","Romania","Total","Total","Number","21,854,622"
"1978","Slovenia","Total","Total","Number","1,852,963"
"1978","Slovakia","Total","Total","Number","4,865,605"
"1978","Finland","Total","Total","Number","4,746,967"
"1978","Sweden","Total","Total","Number","8,266,936"
"1978","United Kingdom","Total","Total","Number","56,183,968"
"1978","European Economic Area (EU28 plus IS, LI, NO)","Total","Total","Number","462,385,547"
"1978","European Economic Area (EU27 plus IS, LI, NO)","Total","Total","Number","457,814,838"
"1978","European Free Trade Association","Total","Total","Number","10,576,794"
"1978","Iceland","Total","Total","Number","222,552"
"1978","Liechtenstein","Total","Total","Number","24,715"
"1978","Norway","Total","Total","Number","4,051,208"
"1978","Switzerland","Total","Total","Number","6,278,319"
"1978","Montenegro","Total","Total","Number",":"
"1978","Former Yugoslav Republic of Macedonia, the","Total","Total","Number","1,823,151"
"1978","Albania","Total","Total","Number","2,542,066"
"1978","Serbia","Total","Total","Number",":"
"1978","Turkey","Total","Total","Number","41,996,129"
"1978","Andorra","Total","Total","Number",":"
"1978","Belarus","Total","Total","Number",":"
"1978","Bosnia and Herzegovina","Total","Total","Number","4,110,203"
"1978","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Total","Number",":"
"1978","Moldova","Total","Total","Number",":"
"1978","Monaco","Total","Total","Number",":"
"1978","Russia","Total","Total","Number",":"
"1978","San Marino","Total","Total","Number",":"
"1978","Ukraine","Total","Total","Number",":"
"1978","Armenia","Total","Total","Number",":"
"1978","Azerbaijan","Total","Total","Number",":"
"1978","Georgia","Total","Total","Number",":"
"1979","European Union (28 countries)","Total","Total","Number","459,871,204"
"1979","European Union (27 countries)","Total","Total","Number","455,279,744"
"1979","Euro area (19 countries)","Total","Total","Number","298,772,287"
"1979","Euro area (18 countries)","Total","Total","Number","295,380,797"
"1979","Belgium","Total","Total","Number","9,841,654"
"1979","Bulgaria","Total","Total","Number","8,805,462"
"1979","Czech Republic","Total","Total","Number","10,269,012"
"1979","Denmark","Total","Total","Number","5,111,537"
"1979","Germany (until 1990 former territory of the FRG)","Total","Total","Number","61,321,663"
"1979","Germany including former GDR","Total","Total","Number","78,073,038"
"1979","Estonia","Total","Total","Number","1,464,476"
"1979","Ireland","Total","Total","Number","3,354,700"
"1979","Greece","Total","Total","Number","9,512,332"
"1979","Spain","Total","Total","Number","37,035,719"
"1979","France","Total","Total","Number",":"
"1979","France (metropolitan)","Total","Total","Number","53,481,073"
"1979","Croatia","Total","Total","Number","4,591,460"
"1979","Italy","Total","Total","Number","56,247,017"
"1979","Cyprus","Total","Total","Number","501,300"
"1979","Latvia","Total","Total","Number","2,503,145"
"1979","Lithuania","Total","Total","Number","3,391,490"
"1979","Luxembourg","Total","Total","Number","362,261"
"1979","Hungary","Total","Total","Number","10,698,841"
"1979","Malta","Total","Total","Number","311,421"
"1979","Netherlands","Total","Total","Number","13,985,526"
"1979","Austria","Total","Total","Number","7,553,310"
"1979","Poland","Total","Total","Number","35,081,000"
"1979","Portugal","Total","Total","Number","9,608,960"
"1979","Romania","Total","Total","Number","22,048,305"
"1979","Slovenia","Total","Total","Number","1,872,133"
"1979","Slovakia","Total","Total","Number","4,914,644"
"1979","Finland","Total","Total","Number","4,758,088"
"1979","Sweden","Total","Total","Number","8,284,261"
"1979","United Kingdom","Total","Total","Number","56,209,039"
"1979","European Economic Area (EU28 plus IS, LI, NO)","Total","Total","Number","464,187,200"
"1979","European Economic Area (EU27 plus IS, LI, NO)","Total","Total","Number","459,595,740"
"1979","European Free Trade Association","Total","Total","Number","10,601,152"
"1979","Iceland","Total","Total","Number","224,522"
"1979","Liechtenstein","Total","Total","Number","25,340"
"1979","Norway","Total","Total","Number","4,066,134"
"1979","Switzerland","Total","Total","Number","6,285,156"
"1979","Montenegro","Total","Total","Number",":"
"1979","Former Yugoslav Republic of Macedonia, the","Total","Total","Number","1,849,388"
"1979","Albania","Total","Total","Number","2,590,466"
"1979","Serbia","Total","Total","Number",":"
"1979","Turkey","Total","Total","Number","42,967,253"
"1979","Andorra","Total","Total","Number",":"
"1979","Belarus","Total","Total","Number",":"
"1979","Bosnia and Herzegovina","Total","Total","Number","4,157,746"
"1979","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Total","Number",":"
"1979","Moldova","Total","Total","Number",":"
"1979","Monaco","Total","Total","Number",":"
"1979","Russia","Total","Total","Number",":"
"1979","San Marino","Total","Total","Number",":"
"1979","Ukraine","Total","Total","Number",":"
"1979","Armenia","Total","Total","Number",":"
"1979","Azerbaijan","Total","Total","Number",":"
"1979","Georgia","Total","Total","Number",":"
"1980","European Union (28 countries)","Total","Total","Number","461,751,770"
"1980","European Union (27 countries)","Total","Total","Number","457,153,675"
"1980","Euro area (19 countries)","Total","Total","Number","300,026,000"
"1980","Euro area (18 countries)","Total","Total","Number","296,621,806"
"1980","Belgium","Total","Total","Number","9,855,110"
"1980","Bulgaria","Total","Total","Number","8,846,417"
"1980","Czech Republic","Total","Total","Number","10,315,669"
"1980","Denmark","Total","Total","Number","5,122,065"
"1980","Germany (until 1990 former territory of the FRG)","Total","Total","Number","61,439,338"
"1980","Germany including former GDR","Total","Total","Number","78,179,662"
"1980","Estonia","Total","Total","Number","1,472,190"
"1980","Ireland","Total","Total","Number","3,392,800"
"1980","Greece","Total","Total","Number","9,584,184"
"1980","Spain","Total","Total","Number","37,346,940"
"1980","France","Total","Total","Number",":"
"1980","France (metropolitan)","Total","Total","Number","53,731,387"
"1980","Croatia","Total","Total","Number","4,598,095"
"1980","Italy","Total","Total","Number","56,388,480"
"1980","Cyprus","Total","Total","Number","505,800"
"1980","Latvia","Total","Total","Number","2,508,761"
"1980","Lithuania","Total","Total","Number","3,404,194"
"1980","Luxembourg","Total","Total","Number","363,450"
"1980","Hungary","Total","Total","Number","10,709,463"
"1980","Malta","Total","Total","Number","315,262"
"1980","Netherlands","Total","Total","Number","14,091,014"
"1980","Austria","Total","Total","Number","7,545,539"
"1980","Poland","Total","Total","Number","35,413,434"
"1980","Portugal","Total","Total","Number","9,713,570"
