"Extracted from the UNHCR Population Statistics Reference Database","United Nations High Commissioner for Refugees"
"Date extracted: 2016-06-14 13:54:55 +02:00"

"Country / territory of asylum/residence",Origin,Year,Month,Value
"USA (INS/DHS)","The former Yugoslav Rep. of Macedonia",2016,March,4
"USA (INS/DHS)","The former Yugoslav Rep. of Macedonia",2016,April,3
"USA (INS/DHS)",Mali,2016,January,10
"USA (INS/DHS)",Mali,2016,February,7
"USA (INS/DHS)",Mali,2016,March,9
"USA (INS/DHS)",Mali,2016,April,4
"USA (INS/DHS)",Malaysia,2016,January,4
"USA (INS/DHS)",Malaysia,2016,February,6
"USA (INS/DHS)",Malaysia,2016,March,7
"USA (INS/DHS)",Malaysia,2016,April,2
"USA (INS/DHS)",Malawi,2016,January,1
"USA (INS/DHS)",Malawi,2016,February,1
"USA (INS/DHS)",Malawi,2016,March,3
"USA (INS/DHS)",Malawi,2016,April,1
"USA (INS/DHS)",Montenegro,2016,January,4
"USA (INS/DHS)",Montenegro,2016,February,5
"USA (INS/DHS)",Montenegro,2016,March,3
"USA (INS/DHS)",Montenegro,2016,April,2
"USA (INS/DHS)",Mongolia,2016,January,31
"USA (INS/DHS)",Mongolia,2016,February,52
"USA (INS/DHS)",Mongolia,2016,March,51
"USA (INS/DHS)",Mongolia,2016,April,53
"USA (INS/DHS)",Morocco,2016,January,1
"USA (INS/DHS)",Morocco,2016,February,2
"USA (INS/DHS)",Morocco,2016,March,4
"USA (INS/DHS)",Morocco,2016,April,3
"USA (INS/DHS)",Mozambique,2016,April,1
"USA (INS/DHS)",Myanmar,2016,January,24
"USA (INS/DHS)",Myanmar,2016,February,11
"USA (INS/DHS)",Myanmar,2016,March,18
"USA (INS/DHS)",Myanmar,2016,April,11
"USA (INS/DHS)",Namibia,2016,January,1
"USA (INS/DHS)",Mauritius,2016,January,1
"USA (INS/DHS)",Mauritius,2016,February,3
"USA (INS/DHS)",Mauritius,2016,March,4
"USA (INS/DHS)",Mauritius,2016,April,1
"USA (INS/DHS)",Nepal,2016,January,104
"USA (INS/DHS)",Nepal,2016,February,102
"USA (INS/DHS)",Nepal,2016,March,123
"USA (INS/DHS)",Nepal,2016,April,101
"USA (INS/DHS)",Netherlands,2016,January,1
"USA (INS/DHS)",Niger,2016,January,4
"USA (INS/DHS)",Niger,2016,February,3
"USA (INS/DHS)",Niger,2016,March,9
"USA (INS/DHS)",Niger,2016,April,4
"USA (INS/DHS)",Nicaragua,2016,January,14
"USA (INS/DHS)",Nicaragua,2016,February,14
"USA (INS/DHS)",Nicaragua,2016,March,13
"USA (INS/DHS)",Nicaragua,2016,April,15
"USA (INS/DHS)",Nigeria,2016,January,58
"USA (INS/DHS)",Nigeria,2016,February,40
"USA (INS/DHS)",Nigeria,2016,March,69
"USA (INS/DHS)",Nigeria,2016,April,73
"USA (INS/DHS)",Paraguay,2016,January,2
"USA (INS/DHS)",Paraguay,2016,February,1
"USA (INS/DHS)",Paraguay,2016,March,2
"USA (INS/DHS)",Paraguay,2016,April,1
"USA (INS/DHS)",Somalia,2016,April,10
"USA (INS/DHS)",Tajikistan,2016,January,14
"USA (INS/DHS)",Tajikistan,2016,February,8
"USA (INS/DHS)",Tajikistan,2016,March,8
"USA (INS/DHS)",Tajikistan,2016,April,5
"USA (INS/DHS)",Spain,2016,January,3
"USA (INS/DHS)",Spain,2016,April,2
"USA (INS/DHS)","Viet Nam",2016,January,6
"USA (INS/DHS)","Viet Nam",2016,February,2
"USA (INS/DHS)","Viet Nam",2016,March,4
"USA (INS/DHS)","Viet Nam",2016,April,1
"USA (INS/DHS)",Stateless,2016,January,22
"USA (INS/DHS)",Stateless,2016,February,18
"USA (INS/DHS)",Stateless,2016,March,17
"USA (INS/DHS)",Stateless,2016,April,18
"USA (INS/DHS)",Sudan,2016,January,17
"USA (INS/DHS)",Sudan,2016,February,19
"USA (INS/DHS)",Sudan,2016,March,20
"USA (INS/DHS)",Sudan,2016,April,21
"USA (INS/DHS)",Turkmenistan,2016,January,5
"USA (INS/DHS)",Turkmenistan,2016,February,1
"USA (INS/DHS)",Turkmenistan,2016,March,4
"USA (INS/DHS)",Turkmenistan,2016,April,3
"USA (INS/DHS)",Peru,2016,January,29
"USA (INS/DHS)",Peru,2016,February,45
"USA (INS/DHS)",Peru,2016,March,44
"USA (INS/DHS)",Peru,2016,April,29
"USA (INS/DHS)",Rwanda,2016,January,13
"USA (INS/DHS)",Rwanda,2016,February,13
"USA (INS/DHS)",Rwanda,2016,March,3
"USA (INS/DHS)",Rwanda,2016,April,11
"USA (INS/DHS)","El Salvador",2016,January,551
"USA (INS/DHS)","El Salvador",2016,February,624
"USA (INS/DHS)","El Salvador",2016,March,757
"USA (INS/DHS)","El Salvador",2016,April,918
"USA (INS/DHS)","Saudi Arabia",2016,January,19
"USA (INS/DHS)","Saudi Arabia",2016,February,20
"USA (INS/DHS)","Saudi Arabia",2016,March,16
"USA (INS/DHS)","Saudi Arabia",2016,April,21
"USA (INS/DHS)",Philippines,2016,January,19
"USA (INS/DHS)",Philippines,2016,February,22
"USA (INS/DHS)",Philippines,2016,March,28
"USA (INS/DHS)",Philippines,2016,April,30
"USA (INS/DHS)",Pakistan,2016,January,81
"USA (INS/DHS)",Pakistan,2016,February,70
"USA (INS/DHS)",Pakistan,2016,March,121
"USA (INS/DHS)",Pakistan,2016,April,111
"USA (INS/DHS)",Panama,2016,January,2
"USA (INS/DHS)",Panama,2016,February,3
"USA (INS/DHS)",Panama,2016,March,3
"USA (INS/DHS)",Togo,2016,January,16
"USA (INS/DHS)",Togo,2016,February,15
"USA (INS/DHS)",Togo,2016,March,13
"USA (INS/DHS)",Togo,2016,April,10
"USA (INS/DHS)",Tonga,2016,April,1
"USA (INS/DHS)","Trinidad and Tobago",2016,January,3
"USA (INS/DHS)","Trinidad and Tobago",2016,February,4
"USA (INS/DHS)","Trinidad and Tobago",2016,March,2
"USA (INS/DHS)","Trinidad and Tobago",2016,April,2
"USA (INS/DHS)",Tunisia,2016,January,3
"USA (INS/DHS)",Tunisia,2016,February,3
"USA (INS/DHS)",Tunisia,2016,March,10
"USA (INS/DHS)",Tunisia,2016,April,4
"USA (INS/DHS)",Poland,2016,January,11
"USA (INS/DHS)",Poland,2016,February,15
"USA (INS/DHS)",Poland,2016,March,17
"USA (INS/DHS)",Poland,2016,April,7
"USA (INS/DHS)",Portugal,2016,March,1
"USA (INS/DHS)",Suriname,2016,April,1
"USA (INS/DHS)",Slovakia,2016,March,1
"USA (INS/DHS)",Slovakia,2016,April,1
"USA (INS/DHS)",Sweden,2016,April,1
"USA (INS/DHS)",Qatar,2016,January,1
"USA (INS/DHS)",Senegal,2016,January,7
"USA (INS/DHS)",Senegal,2016,February,9
"USA (INS/DHS)",Senegal,2016,March,16
"USA (INS/DHS)",Senegal,2016,April,7
"USA (INS/DHS)",Singapore,2016,April,1
"USA (INS/DHS)","Syrian Arab Rep.",2016,January,70
"USA (INS/DHS)","Syrian Arab Rep.",2016,February,56
"USA (INS/DHS)","Syrian Arab Rep.",2016,March,68
"USA (INS/DHS)","Syrian Arab Rep.",2016,April,57
"USA (INS/DHS)",Romania,2016,January,16
"USA (INS/DHS)",Romania,2016,February,18
"USA (INS/DHS)",Romania,2016,March,12
"USA (INS/DHS)",Romania,2016,April,13
"USA (INS/DHS)","South Africa",2016,January,7
"USA (INS/DHS)","South Africa",2016,February,5
"USA (INS/DHS)","South Africa",2016,March,1
"USA (INS/DHS)","South Africa",2016,April,6
"USA (INS/DHS)",Turkey,2016,January,19
"USA (INS/DHS)",Turkey,2016,February,18
"USA (INS/DHS)",Turkey,2016,March,26
"USA (INS/DHS)",Turkey,2016,April,21
"USA (INS/DHS)","United Arab Emirates",2016,January,1
"USA (INS/DHS)","United Arab Emirates",2016,February,1
"USA (INS/DHS)","United Arab Emirates",2016,March,4
"USA (INS/DHS)","United Arab Emirates",2016,April,8
"USA (INS/DHS)","Sierra Leone",2016,January,3
"USA (INS/DHS)","Sierra Leone",2016,February,7
"USA (INS/DHS)","Sierra Leone",2016,March,4
"USA (INS/DHS)","Sierra Leone",2016,April,5
"USA (INS/DHS)","United Rep. of Tanzania",2016,January,4
"USA (INS/DHS)","United Rep. of Tanzania",2016,February,3
"USA (INS/DHS)","United Rep. of Tanzania",2016,March,3
"USA (INS/DHS)","United Rep. of Tanzania",2016,April,5
"USA (INS/DHS)",Ukraine,2016,January,173
"USA (INS/DHS)",Ukraine,2016,February,174
"USA (INS/DHS)",Ukraine,2016,March,220
"USA (INS/DHS)",Ukraine,2016,April,228
"USA (INS/DHS)",Thailand,2016,January,1
"USA (INS/DHS)",Thailand,2016,March,3
"USA (INS/DHS)",Thailand,2016,April,1
"USA (INS/DHS)","Russian Federation",2016,January,130
"USA (INS/DHS)","Russian Federation",2016,February,127
"USA (INS/DHS)","Russian Federation",2016,March,184
"USA (INS/DHS)","Russian Federation",2016,April,132
"USA (INS/DHS)",Uruguay,2016,January,3
"USA (INS/DHS)",Uruguay,2016,March,3
"USA (INS/DHS)",Uruguay,2016,April,5
"USA (INS/DHS)",Uganda,2016,January,50
"USA (INS/DHS)",Uganda,2016,February,44
"USA (INS/DHS)",Uganda,2016,March,54
"USA (INS/DHS)",Uganda,2016,April,38
"USA (INS/DHS)",Somalia,2016,February,12
"USA (INS/DHS)",Somalia,2016,March,9
"USA (INS/DHS)",Uzbekistan,2016,January,21
"USA (INS/DHS)",Uzbekistan,2016,February,35
"USA (INS/DHS)",Uzbekistan,2016,March,40
"USA (INS/DHS)",Uzbekistan,2016,April,20
"USA (INS/DHS)","Saint Vincent and the Grenadines",2016,January,1
"USA (EOIR)",China,2016,January,93
"USA (INS/DHS)","Venezuela (Bolivarian Republic of)",2016,January,1020
"USA (INS/DHS)","Venezuela (Bolivarian Republic of)",2016,February,1142
"USA (INS/DHS)","Venezuela (Bolivarian Republic of)",2016,March,1345
"USA (INS/DHS)","Venezuela (Bolivarian Republic of)",2016,April,1253
"USA (INS/DHS)","South Sudan",2016,February,1
"USA (INS/DHS)","South Sudan",2016,April,1
"USA (EOIR)",Azerbaijan,2016,January,5
"USA (EOIR)",Albania,2016,January,9
"USA (INS/DHS)",Yemen,2016,January,21
"USA (INS/DHS)",Yemen,2016,February,15
"USA (INS/DHS)",Yemen,2016,March,14
"USA (INS/DHS)",Yemen,2016,April,21
"USA (INS/DHS)",Zambia,2016,February,1
"USA (INS/DHS)",Zambia,2016,March,1
"USA (EOIR)",Brazil,2016,January,16
"USA (EOIR)",Cameroon,2016,January,19
"USA (EOIR)",Bangladesh,2016,January,47
"USA (INS/DHS)",Zimbabwe,2016,January,13
"USA (INS/DHS)",Zimbabwe,2016,February,11
"USA (INS/DHS)",Zimbabwe,2016,March,18
"USA (INS/DHS)",Zimbabwe,2016,April,11
"USA (EOIR)",Egypt,2016,January,7
"USA (EOIR)",Cuba,2016,January,8
"USA (EOIR)",Colombia,2016,January,22
"USA (EOIR)",Belarus,2016,January,4
"USA (EOIR)","Dominican Rep.",2016,January,17
"USA (EOIR)",Ecuador,2016,January,64
"USA (EOIR)","Iran (Islamic Rep. of)",2016,January,5
"USA (EOIR)",Eritrea,2016,January,23
"USA (EOIR)",Ghana,2016,January,17
"USA (EOIR)",Ethiopia,2016,January,13
"USA (EOIR)",Iraq,2016,January,8
"USA (EOIR)",Haiti,2016,January,32
"USA (EOIR)",Guatemala,2016,January,676
"USA (EOIR)",Jamaica,2016,January,12
"USA (EOIR)",Guinea,2016,January,4
"USA (EOIR)",Honduras,2016,January,614
"USA (EOIR)",Kenya,2016,January,6
"USA (EOIR)",India,2016,January,114
"USA (EOIR)",Mexico,2016,January,946
"USA (EOIR)",Nicaragua,2016,January,18
"USA (EOIR)",Romania,2016,January,24
"USA (EOIR)",Nigeria,2016,January,12
"USA (EOIR)","El Salvador",2016,January,984
"USA (EOIR)","Russian Federation",2016,January,9
"USA (EOIR)",Pakistan,2016,January,17
"USA (EOIR)",Peru,2016,January,7
Belgium,Various/unknown,2016,January,84
Belgium,Various/unknown,2016,February,44
Belgium,Various/unknown,2016,March,36
Belgium,Various/unknown,2016,April,44
"USA (EOIR)",Somalia,2016,January,45
"USA (EOIR)",Nepal,2016,January,18
"USA (EOIR)",Sudan,2016,January,6
Belgium,"Serbia and Kosovo (S/RES/1244 (1999))",2016,January,30
Belgium,"Serbia and Kosovo (S/RES/1244 (1999))",2016,February,35
Belgium,"Serbia and Kosovo (S/RES/1244 (1999))",2016,March,31
Belgium,"Serbia and Kosovo (S/RES/1244 (1999))",2016,April,32
"Bosnia and Herzegovina","Serbia and Kosovo (S/RES/1244 (1999))",2016,February,3
"Bosnia and Herzegovina","Serbia and Kosovo (S/RES/1244 (1999))",2016,March,2
Canada,Various/unknown,2016,February,1
"USA (EOIR)","Venezuela (Bolivarian Republic of)",2016,January,9
"USA (EOIR)","Syrian Arab Rep.",2016,January,13
Canada,"Serbia and Kosovo (S/RES/1244 (1999))",2016,January,3
Canada,"Serbia and Kosovo (S/RES/1244 (1999))",2016,March,11
"Serbia and Kosovo (S/RES/1244 (1999))",India,2016,January,6
"Serbia and Kosovo (S/RES/1244 (1999))",India,2016,April,1
"Serbia and Kosovo (S/RES/1244 (1999))","Iran (Islamic Rep. of)",2016,February,7
"Serbia and Kosovo (S/RES/1244 (1999))","Iran (Islamic Rep. of)",2016,March,10
"Serbia and Kosovo (S/RES/1244 (1999))","Iran (Islamic Rep. of)",2016,April,25
"Serbia and Kosovo (S/RES/1244 (1999))",Iraq,2016,January,118
"Serbia and Kosovo (S/RES/1244 (1999))",Iraq,2016,February,278
"Serbia and Kosovo (S/RES/1244 (1999))",Iraq,2016,March,346
"Serbia and Kosovo (S/RES/1244 (1999))",Iraq,2016,April,39
Albania,"Serbia and Kosovo (S/RES/1244 (1999))",2016,February,1
Albania,"Serbia and Kosovo (S/RES/1244 (1999))",2016,March,1
"Czech Rep.","Serbia and Kosovo (S/RES/1244 (1999))",2016,February,1
"Czech Rep.","Serbia and Kosovo (S/RES/1244 (1999))",2016,March,1
Denmark,Various/unknown,2016,January,4
Denmark,Various/unknown,2016,April,3
"Serbia and Kosovo (S/RES/1244 (1999))",Libya,2016,February,4
"Serbia and Kosovo (S/RES/1244 (1999))",Libya,2016,March,9
"Serbia and Kosovo (S/RES/1244 (1999))",Libya,2016,April,8
"Serbia and Kosovo (S/RES/1244 (1999))",Lebanon,2016,February,1
"Serbia and Kosovo (S/RES/1244 (1999))","Sri Lanka",2016,April,8
"Serbia and Kosovo (S/RES/1244 (1999))","The former Yugoslav Rep. of Macedonia",2016,April,1
"USA (EOIR)",Uganda,2016,January,4
"Serbia and Kosovo (S/RES/1244 (1999))",Mali,2016,March,2
"Serbia and Kosovo (S/RES/1244 (1999))",Morocco,2016,January,29
"Serbia and Kosovo (S/RES/1244 (1999))",Morocco,2016,February,39
"Serbia and Kosovo (S/RES/1244 (1999))",Morocco,2016,March,17
"Serbia and Kosovo (S/RES/1244 (1999))",Morocco,2016,April,8
"Serbia and Kosovo (S/RES/1244 (1999))",Nepal,2016,March,1
Denmark,"Serbia and Kosovo (S/RES/1244 (1999))",2016,January,8
Denmark,"Serbia and Kosovo (S/RES/1244 (1999))",2016,February,9
Denmark,"Serbia and Kosovo (S/RES/1244 (1999))",2016,March,7
Denmark,"Serbia and Kosovo (S/RES/1244 (1999))",2016,April,5
France,Various/unknown,2016,January,15
France,Various/unknown,2016,February,16
France,Various/unknown,2016,March,12
France,Various/unknown,2016,April,13
Australia,Various/unknown,2016,February,16
Australia,Various/unknown,2016,March,11
Australia,Various/unknown,2016,April,5
Australia,"Serbia and Kosovo (S/RES/1244 (1999))",2016,February,1
"USA (EOIR)",Ukraine,2016,January,8
"Serbia and Kosovo (S/RES/1244 (1999))",Nigeria,2016,January,3
"Serbia and Kosovo (S/RES/1244 (1999))",Various/unknown,2016,March,2
"Serbia and Kosovo (S/RES/1244 (1999))",Pakistan,2016,January,58
"Serbia and Kosovo (S/RES/1244 (1999))",Pakistan,2016,February,39
"Serbia and Kosovo (S/RES/1244 (1999))",Pakistan,2016,March,29
"Serbia and Kosovo (S/RES/1244 (1999))",Pakistan,2016,April,69
Finland,Various/unknown,2016,January,4
Finland,Various/unknown,2016,February,14
France,"Serbia and Kosovo (S/RES/1244 (1999))",2016,January,341
France,"Serbia and Kosovo (S/RES/1244 (1999))",2016,February,356
France,"Serbia and Kosovo (S/RES/1244 (1999))",2016,March,280
France,"Serbia and Kosovo (S/RES/1244 (1999))",2016,April,197
"Serbia and Kosovo (S/RES/1244 (1999))",Romania,2016,January,1
"Serbia and Kosovo (S/RES/1244 (1999))","Russian Federation",2016,January,1
"Serbia and Kosovo (S/RES/1244 (1999))","Russian Federation",2016,April,1
"Serbia and Kosovo (S/RES/1244 (1999))",Somalia,2016,January,8
"Serbia and Kosovo (S/RES/1244 (1999))",Somalia,2016,February,49
"Serbia and Kosovo (S/RES/1244 (1999))",Somalia,2016,March,37
"Serbia and Kosovo (S/RES/1244 (1999))",Somalia,2016,April,50
"Serbia and Kosovo (S/RES/1244 (1999))",Sudan,2016,March,1
"Serbia and Kosovo (S/RES/1244 (1999))",Sudan,2016,April,1
Austria,Various/unknown,2016,January,321
Austria,Various/unknown,2016,February,382
Austria,Various/unknown,2016,March,330
Austria,Various/unknown,2016,April,280
"United Kingdom of Great Britain and Northern Ireland",Various/unknown,2016,January,1
"United Kingdom of Great Britain and Northern Ireland",Various/unknown,2016,March,1
Finland,"Serbia and Kosovo (S/RES/1244 (1999))",2016,January,20
Finland,"Serbia and Kosovo (S/RES/1244 (1999))",2016,February,4
"Serbia and Kosovo (S/RES/1244 (1999))","Syrian Arab Rep.",2016,January,79
"Serbia and Kosovo (S/RES/1244 (1999))","Syrian Arab Rep.",2016,February,114
"Serbia and Kosovo (S/RES/1244 (1999))","Syrian Arab Rep.",2016,March,86
"Serbia and Kosovo (S/RES/1244 (1999))","Syrian Arab Rep.",2016,April,131
Germany,"Serbia and Kosovo (S/RES/1244 (1999))",2016,January,900
Germany,"Serbia and Kosovo (S/RES/1244 (1999))",2016,February,902
Germany,"Serbia and Kosovo (S/RES/1244 (1999))",2016,March,704
Germany,"Serbia and Kosovo (S/RES/1244 (1999))",2016,April,839
"United Kingdom of Great Britain and Northern Ireland","Serbia and Kosovo (S/RES/1244 (1999))",2016,January,5
"United Kingdom of Great Britain and Northern Ireland","Serbia and Kosovo (S/RES/1244 (1999))",2016,March,1
Italy,Various/unknown,2016,January,149
Italy,Various/unknown,2016,February,125
Italy,Various/unknown,2016,March,7
Italy,Various/unknown,2016,April,4
Italy,"Serbia and Kosovo (S/RES/1244 (1999))",2016,January,39
Italy,"Serbia and Kosovo (S/RES/1244 (1999))",2016,February,39
Italy,"Serbia and Kosovo (S/RES/1244 (1999))",2016,March,51
Italy,"Serbia and Kosovo (S/RES/1244 (1999))",2016,April,40
"Serbia and Kosovo (S/RES/1244 (1999))",Afghanistan,2016,January,163
"Serbia and Kosovo (S/RES/1244 (1999))",Afghanistan,2016,February,128
"Serbia and Kosovo (S/RES/1244 (1999))",Afghanistan,2016,March,120
"Serbia and Kosovo (S/RES/1244 (1999))",Afghanistan,2016,April,239
"Serbia and Kosovo (S/RES/1244 (1999))",Algeria,2016,January,6
"Serbia and Kosovo (S/RES/1244 (1999))",Algeria,2016,February,33
"Serbia and Kosovo (S/RES/1244 (1999))",Algeria,2016,March,25
"Serbia and Kosovo (S/RES/1244 (1999))",Algeria,2016,April,11
"Serbia and Kosovo (S/RES/1244 (1999))",Egypt,2016,January,1
Greece,"Serbia and Kosovo (S/RES/1244 (1999))",2016,January,1
Croatia,Various/unknown,2016,April,2
Germany,Various/unknown,2016,January,3113
Germany,Various/unknown,2016,February,3851
Germany,Various/unknown,2016,March,2343
Germany,Various/unknown,2016,April,1758
"Serbia and Kosovo (S/RES/1244 (1999))",Tunisia,2016,January,1
"Serbia and Kosovo (S/RES/1244 (1999))",Tunisia,2016,February,1
"Serbia and Kosovo (S/RES/1244 (1999))",Tunisia,2016,April,2
"Serbia and Kosovo (S/RES/1244 (1999))",Turkey,2016,February,2
"Serbia and Kosovo (S/RES/1244 (1999))",Bangladesh,2016,January,3
"Serbia and Kosovo (S/RES/1244 (1999))","Bosnia and Herzegovina",2016,January,1
"Serbia and Kosovo (S/RES/1244 (1999))",Bulgaria,2016,April,1
Croatia,"Serbia and Kosovo (S/RES/1244 (1999))",2016,January,1
"Serbia and Kosovo (S/RES/1244 (1999))",Yemen,2016,February,1
"Serbia and Kosovo (S/RES/1244 (1999))",Yemen,2016,April,1
Liechtenstein,"Serbia and Kosovo (S/RES/1244 (1999))",2016,February,2
Luxembourg,Various/unknown,2016,January,5
"Serbia and Kosovo (S/RES/1244 (1999))",Cameroon,2016,February,1
"Serbia and Kosovo (S/RES/1244 (1999))",Cameroon,2016,March,2
"Serbia and Kosovo (S/RES/1244 (1999))",Congo,2016,March,1
"Serbia and Kosovo (S/RES/1244 (1999))","Dem. Rep. of the Congo",2016,April,1
"Serbia and Kosovo (S/RES/1244 (1999))",Cuba,2016,February,3
"Serbia and Kosovo (S/RES/1244 (1999))",Eritrea,2016,January,3
"Serbia and Kosovo (S/RES/1244 (1999))",Eritrea,2016,February,9
"Serbia and Kosovo (S/RES/1244 (1999))",Eritrea,2016,March,5
"Serbia and Kosovo (S/RES/1244 (1999))",Ethiopia,2016,February,2
"Serbia and Kosovo (S/RES/1244 (1999))",Ethiopia,2016,March,4
Luxembourg,"Serbia and Kosovo (S/RES/1244 (1999))",2016,January,5
Luxembourg,"Serbia and Kosovo (S/RES/1244 (1999))",2016,February,10
Luxembourg,"Serbia and Kosovo (S/RES/1244 (1999))",2016,March,25
Luxembourg,"Serbia and Kosovo (S/RES/1244 (1999))",2016,April,29
Hungary,Various/unknown,2016,February,13
Hungary,Various/unknown,2016,March,9
"Serbia and Kosovo (S/RES/1244 (1999))",Palestinian,2016,January,3
"Serbia and Kosovo (S/RES/1244 (1999))",Palestinian,2016,February,2
"Serbia and Kosovo (S/RES/1244 (1999))",Palestinian,2016,March,2
"Serbia and Kosovo (S/RES/1244 (1999))",Palestinian,2016,April,4
"Serbia and Kosovo (S/RES/1244 (1999))",Ghana,2016,January,5
Norway,"Serbia and Kosovo (S/RES/1244 (1999))",2016,January,2
Norway,"Serbia and Kosovo (S/RES/1244 (1999))",2016,February,6
Norway,"Serbia and Kosovo (S/RES/1244 (1999))",2016,March,11
"New Zealand",Various/unknown,2016,January,1
"New Zealand","Serbia and Kosovo (S/RES/1244 (1999))",2016,February,1
Poland,"Serbia and Kosovo (S/RES/1244 (1999))",2016,February,1
Montenegro,"Serbia and Kosovo (S/RES/1244 (1999))",2016,January,2
Montenegro,"Serbia and Kosovo (S/RES/1244 (1999))",2016,February,1
Malta,"Serbia and Kosovo (S/RES/1244 (1999))",2016,March,1
Malta,"Serbia and Kosovo (S/RES/1244 (1999))",2016,April,1
Hungary,"Serbia and Kosovo (S/RES/1244 (1999))",2016,January,12
Hungary,"Serbia and Kosovo (S/RES/1244 (1999))",2016,February,8
Hungary,"Serbia and Kosovo (S/RES/1244 (1999))",2016,March,22
Iceland,"Serbia and Kosovo (S/RES/1244 (1999))",2016,February,1
Iceland,"Serbia and Kosovo (S/RES/1244 (1999))",2016,March,1
Romania,"Serbia and Kosovo (S/RES/1244 (1999))",2016,January,2
Romania,"Serbia and Kosovo (S/RES/1244 (1999))",2016,February,3
Romania,"Serbia and Kosovo (S/RES/1244 (1999))",2016,March,4
Romania,"Serbia and Kosovo (S/RES/1244 (1999))",2016,April,5
Netherlands,Various/unknown,2016,January,357
Netherlands,Various/unknown,2016,February,338
Netherlands,Various/unknown,2016,March,400
Netherlands,Various/unknown,2016,April,322
"USA (EOIR)",Various/unknown,2016,January,97
Spain,"Serbia and Kosovo (S/RES/1244 (1999))",2016,January,6
Spain,"Serbia and Kosovo (S/RES/1244 (1999))",2016,March,1
Spain,"Serbia and Kosovo (S/RES/1244 (1999))",2016,April,2
Sweden,Various/unknown,2016,January,68
Sweden,Various/unknown,2016,February,48
Sweden,Various/unknown,2016,March,44
Sweden,Various/unknown,2016,April,13
Netherlands,"Serbia and Kosovo (S/RES/1244 (1999))",2016,January,136
Netherlands,"Serbia and Kosovo (S/RES/1244 (1999))",2016,February,167
Netherlands,"Serbia and Kosovo (S/RES/1244 (1999))",2016,March,157
Netherlands,"Serbia and Kosovo (S/RES/1244 (1999))",2016,April,115
Norway,Various/unknown,2016,January,16
Norway,Various/unknown,2016,February,8
Norway,Various/unknown,2016,March,8
Norway,Various/unknown,2016,April,15
Slovakia,"Serbia and Kosovo (S/RES/1244 (1999))",2016,February,1
